player_id,tournament_id,finish_numeric,true_pos,top_ten,mid_band,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total
6086,401243000,12.0,12.0,0,1,1.59,0.71,0.16,-0.28,0.58,2.17
268,401243000,0.0,91.0,0,0,0.91,-0.23,-1.09,-0.33,-1.65,-0.74
5868,401243000,14.0,14.0,0,1,-0.39,0.06,0.62,0.88,1.56,1.18
9002,401243000,0.0,91.0,0,0,-0.18,2.22,-1.97,-1.81,-1.56,-1.74
3970,401243000,16.0,16.0,0,1,0.53,1.67,0.23,-0.26,1.64,2.18
1157,401243000,30.0,30.0,0,1,1.1,0.27,0.65,-0.51,0.41,1.51
1185,401243000,21.0,21.0,0,1,0.47,0.78,0.63,-0.04,1.37,1.84
4408315,401243000,50.0,50.0,0,0,0.44,-0.23,-0.4,-0.63,-1.26,-0.83
4565482,401243000,21.0,21.0,0,1,0.09,0.08,-0.63,0.63,0.08,0.18
6185,401243000,67.0,67.0,0,0,-0.33,-0.56,-1.11,-0.49,-2.16,-2.49
9877,401243000,55.0,55.0,0,0,0.14,-0.15,-0.17,0.02,-0.3,-0.16
4479,401243000,0.0,91.0,0,0,1.01,-1.1,0.69,-0.34,-0.75,0.26
4708,401243000,60.0,60.0,0,0,-0.23,0.48,-0.5,-1.57,-1.6,-1.83
9517,401242999,0.0,91.0,0,0,-1.21,0.9,0.71,-1.15,0.46,-0.75
5548,401242999,50.0,50.0,0,0,0.27,0.07,-0.77,0.48,-0.21,0.06
6015,401242999,0.0,91.0,0,0,-0.2,0.12,-0.6,0.43,-0.05,-0.25
5502,401242999,7.0,7.0,1,0,1.15,1.23,0.29,-0.36,1.16,2.31
10372,401242999,0.0,91.0,0,0,0.06,-0.51,-0.76,-0.04,-1.31,-1.25
10577,401242999,66.0,66.0,0,0,-2.56,0.14,0.79,-0.07,0.87,-1.69
5285,401242999,53.0,53.0,0,0,-0.11,0.33,0.31,-0.72,-0.09,-0.19
2283,401242999,0.0,91.0,0,0,0.44,0.22,-1.53,0.62,-0.69,-0.25
159,401242999,0.0,91.0,0,0,-0.18,0.21,-0.71,-2.57,-3.07,-3.25
1225,401242999,36.0,36.0,0,0,1.33,0.07,-0.83,-0.01,-0.78,0.56
4780,401242999,36.0,36.0,0,0,-0.79,0.12,0.83,0.39,1.35,0.56
1651,401242999,53.0,53.0,0,0,-0.29,-0.18,-0.92,1.2,0.1,-0.19
6011,401242999,0.0,91.0,0,0,0.73,0.19,-0.8,-0.37,-0.98,-0.25
6798,401242999,1.0,1.0,1,0,0.75,0.12,1.52,0.66,2.3,3.06
3596,401242999,30.0,30.0,0,1,-1.3,0.68,0.16,1.26,2.1,0.81
3599,401242999,58.0,58.0,0,0,0.0,0.16,-0.54,-0.33,-0.7,-0.69
3454,401242999,22.0,22.0,0,1,1.74,0.83,-0.95,-0.57,-0.69,1.06
712,401242999,30.0,30.0,0,1,0.65,0.08,-0.3,0.38,0.16,0.81
780,401242999,22.0,22.0,0,1,-0.23,0.25,0.54,0.49,1.29,1.06
11098,401242999,0.0,91.0,0,0,-1.79,-0.55,-0.87,1.97,0.54,-1.25
9126,401242999,17.0,17.0,0,1,0.09,-0.08,0.39,0.91,1.22,1.31
205,401242999,0.0,91.0,0,0,0.26,-0.53,-0.38,0.4,-0.51,-0.25
3449,401242999,0.0,91.0,0,0,-0.08,-0.27,-1.63,-0.27,-2.17,-2.25
5532,401242999,4.0,4.0,1,0,1.87,0.49,0.07,0.13,0.69,2.56
6017,401242999,0.0,91.0,0,0,-1.25,0.53,-0.17,0.14,0.5,-0.75
769,401242999,0.0,91.0,0,0,0.27,-0.19,-0.4,-0.92,-1.52,-1.25
1097,401242999,0.0,91.0,0,0,-1.24,-0.4,-0.54,0.42,-0.51,-1.75
4645,401242999,17.0,17.0,0,1,0.61,0.19,0.13,0.38,0.7,1.31
1264,401242999,0.0,91.0,0,0,-0.86,-0.49,0.74,-2.13,-1.89,-2.75
9025,401242999,0.0,91.0,0,0,1.13,-0.33,-1.49,0.44,-1.38,-0.25
5167,401242999,0.0,91.0,0,0,-0.29,0.2,0.0,-0.16,0.04,-0.25
3950,401242999,0.0,91.0,0,0,-1.03,-0.28,-0.29,0.85,0.28,-0.75
10054,401242999,0.0,91.0,0,0,0.42,-0.51,0.05,-0.21,-0.67,-0.25
11448,401242999,0.0,91.0,0,0,-2.58,0.37,1.91,0.05,2.33,-0.25
10058,401242999,58.0,91.0,0,0,1.33,0.68,-1.69,-1.01,-2.02,-0.69
5882,401242999,22.0,22.0,0,1,0.69,0.3,-1.13,1.2,0.36,1.06
9364,401242999,0.0,91.0,0,0,-0.45,1.09,-0.05,-0.84,0.2,-0.25
5462,401242999,42.0,42.0,0,0,-0.33,-0.41,0.74,0.31,0.64,0.31
3550,401242999,0.0,91.0,0,0,-1.34,-0.24,0.78,-0.94,-0.41,-1.75
5408,401242999,0.0,91.0,0,0,0.83,-0.53,-1.11,0.07,-1.58,-0.75
4844,401242999,0.0,91.0,0,0,-1.46,-0.71,0.42,0.0,-0.29,-1.75
957,401242999,0.0,91.0,0,0,-1.62,-1.38,-1.56,0.31,-2.63,-4.25
5860,401242999,42.0,42.0,0,0,-0.09,-0.07,0.03,0.44,0.39,0.31
5573,401242999,22.0,22.0,0,1,0.44,-0.31,0.42,0.5,0.61,1.06
5504,401242999,0.0,91.0,0,0,-0.78,-2.02,-1.02,-1.43,-4.47,-5.25
6991,401242999,13.0,13.0,0,1,-0.2,0.21,1.2,0.34,1.76,1.56
4421475,401242999,0.0,91.0,0,0,-1.73,-0.19,-3.32,-0.51,-4.02,-5.75
6196,401242999,0.0,91.0,0,0,-0.12,-1.17,0.42,0.62,-0.13,-0.25
1680,401242999,0.0,91.0,0,0,-2.62,0.59,1.26,0.02,1.87,-0.75
110,401242999,0.0,91.0,0,0,-0.3,-0.58,0.14,-0.01,-0.45,-0.75
5025,401242999,10.0,10.0,1,0,1.36,0.22,1.01,-0.54,0.69,2.06
1067,401242999,0.0,91.0,0,0,-0.22,1.79,-1.97,-1.35,-1.53,-1.75
5797,401242999,0.0,91.0,0,0,-1.57,0.29,-0.18,0.21,0.32,-1.25
243,401242999,0.0,91.0,0,0,-0.89,0.07,1.21,-0.64,0.64,-0.25
1676,401242999,0.0,91.0,0,0,-1.35,0.2,-1.42,-0.17,-1.4,-2.75
10505,401242999,11.0,11.0,0,1,1.1,0.04,1.12,-0.45,0.71,1.81
2883,401242999,64.0,64.0,0,0,-1.06,0.01,0.18,-0.32,-0.13,-1.19
9780,401242999,13.0,13.0,0,1,-0.23,-0.12,1.36,0.55,1.78,1.56
5467,401242999,4.0,4.0,1,0,1.02,0.51,1.96,-0.94,1.53,2.56
4848,401242999,13.0,13.0,0,1,1.09,-0.5,0.24,0.73,0.46,1.56
446,401242999,0.0,91.0,0,0,0.93,-0.81,-0.69,-1.18,-2.68,-1.75
4513,401242999,22.0,22.0,0,1,-0.08,-0.35,0.95,0.54,1.13,1.06
6689,401242999,0.0,91.0,0,0,-0.16,-1.34,1.11,0.14,-0.09,-0.25
7083,401242999,2.0,2.0,1,0,0.23,1.48,0.59,0.5,2.58,2.81
8906,401242999,0.0,91.0,0,0,-0.56,0.52,-2.0,0.29,-1.19,-1.75
860,401242999,0.0,91.0,0,0,-0.63,-1.1,0.71,-2.23,-2.62,-3.25
1778,401242999,36.0,36.0,0,0,-1.16,0.3,1.29,0.12,1.71,0.56
1077,401242999,22.0,22.0,0,1,-0.57,0.2,1.23,0.19,1.62,1.06
3793,401242999,0.0,91.0,0,0,0.22,-0.49,0.24,-0.72,-0.97,-0.75
601,401242999,0.0,91.0,0,0,-0.35,-0.43,0.03,-0.5,-0.9,-1.25
676,401242999,58.0,58.0,0,0,-0.37,-0.38,-0.19,0.24,-0.33,-0.69
1059,401242999,30.0,30.0,0,1,0.4,-0.39,-0.21,1.0,0.4,0.81
1293,401242999,11.0,11.0,0,1,1.07,0.75,-0.24,0.23,0.74,1.81
8973,401242999,42.0,42.0,0,0,-0.28,-0.41,1.47,-0.48,0.58,0.31
9143,401242999,30.0,30.0,0,1,0.23,-0.2,0.63,0.15,0.58,0.81
1367,401242999,30.0,30.0,0,1,-0.1,-0.09,0.48,0.5,0.9,0.81
8974,401242999,58.0,58.0,0,0,-1.44,-0.23,0.42,0.56,0.75,-0.69
257,401242999,42.0,42.0,0,0,0.68,0.03,-0.22,-0.18,-0.37,0.31
2571,401242999,0.0,91.0,0,0,-1.54,0.35,-0.83,-0.23,-0.71,-2.25
6954,401242999,7.0,7.0,1,0,0.93,0.3,1.14,-0.06,1.37,2.31
3688,401242999,0.0,91.0,0,0,-1.75,1.08,-0.41,0.34,1.0,-0.75
6151,401242999,0.0,91.0,0,0,-0.46,-0.97,-2.5,-0.32,-3.79,-4.25
4412121,401242999,36.0,36.0,0,0,0.74,-0.25,-0.2,0.27,-0.18,0.56
10048,401242999,42.0,91.0,0,0,-0.17,0.57,0.08,-0.17,0.48,0.31
1600,401242999,17.0,17.0,0,1,-0.22,0.24,1.27,0.01,1.52,1.31
3792,401242999,0.0,91.0,0,0,-0.96,0.59,0.41,-0.29,0.71,-0.25
186,401242999,0.0,91.0,0,0,-0.51,0.36,-0.46,-1.64,-1.74,-2.25
3980,401242999,50.0,50.0,0,0,0.88,-0.31,-0.25,-0.27,-0.83,0.06
707,401242999,0.0,91.0,0,0,-0.3,0.43,-0.92,0.54,0.05,-0.25
6825,401242999,0.0,91.0,0,0,0.73,1.19,-2.58,-0.6,-1.98,-1.25
1750,401242999,0.0,91.0,0,0,1.1,1.05,-2.09,-0.3,-1.35,-0.25
3702,401242999,0.0,91.0,0,0,-1.89,0.6,0.76,-0.72,0.64,-1.25
5409,401242999,30.0,30.0,0,1,0.38,-0.31,1.03,-0.29,0.43,0.81
4483,401242999,53.0,53.0,0,0,-0.33,-0.09,-0.31,0.53,0.14,-0.19
3470,401242999,13.0,13.0,0,1,-0.03,0.22,0.46,0.91,1.59,1.56
809,401242999,0.0,91.0,0,0,-3.8,-0.04,-0.54,1.13,0.55,-3.25
962,401242999,42.0,42.0,0,0,-0.21,-0.59,0.52,0.59,0.52,0.31
377,401242999,0.0,91.0,0,0,1.29,-2.09,-0.76,0.82,-2.04,-0.75
9531,401242999,53.0,53.0,0,0,0.14,1.03,-0.38,-0.99,-0.34,-0.19
5619,401242999,0.0,91.0,0,0,-0.02,0.5,-1.24,-0.49,-1.23,-1.25
9804,401242999,22.0,22.0,0,1,0.37,-0.25,0.69,0.24,0.69,1.06
4591,401242999,0.0,91.0,0,0,0.2,-0.42,-0.33,-0.7,-1.45,-1.25
9938,401242999,22.0,22.0,0,1,2.72,-1.26,0.31,-0.71,-1.67,1.06
78,401242999,58.0,58.0,0,0,0.11,-0.44,-0.29,-0.07,-0.8,-0.69
1210,401242999,0.0,91.0,0,0,0.17,-0.62,-1.73,-0.06,-2.42,-2.25
11382,401242999,17.0,17.0,0,1,0.87,0.06,-0.74,1.11,0.43,1.31
4449,401242999,0.0,91.0,0,0,0.36,-0.57,-1.68,-0.86,-3.11,-2.75
7081,401242999,50.0,50.0,0,0,-0.12,0.35,0.42,-0.58,0.18,0.06
9076,401242999,63.0,63.0,0,0,0.03,-0.44,-0.41,-0.12,-0.97,-0.94
10404,401242999,0.0,91.0,0,0,-1.91,-2.51,-1.1,-0.23,-3.84,-5.75
7001,401242999,57.0,57.0,0,0,-0.34,-0.09,-0.15,0.14,-0.11,-0.44
9478,401242999,7.0,7.0,1,0,1.28,-0.37,0.3,1.1,1.03,2.31
3378,401242999,36.0,36.0,0,0,-0.48,0.47,0.22,0.35,1.04,0.56
8961,401242999,0.0,91.0,0,0,0.02,-0.08,-0.53,0.34,-0.27,-0.25
412,401242999,4.0,4.0,1,0,0.87,0.53,1.22,-0.06,1.69,2.56
9569,401242999,0.0,91.0,0,0,-1.18,0.29,-0.67,-0.69,-1.07,-2.25
9513,401242999,0.0,91.0,0,0,-0.01,0.01,0.94,-1.69,-0.74,-0.75
6086,401242999,0.0,91.0,0,0,1.02,-0.76,0.39,-0.89,-1.27,-0.25
5868,401242999,0.0,91.0,0,0,-0.48,-1.0,-0.22,0.96,-0.27,-0.75
3970,401242999,0.0,91.0,0,0,0.57,-0.8,0.12,-1.64,-2.32,-1.75
1185,401242999,0.0,91.0,0,0,0.12,-0.5,-1.22,-0.15,-1.87,-1.75
4408315,401242999,0.0,91.0,0,0,-1.82,0.22,-0.16,-1.48,-1.43,-3.25
11119,401242999,36.0,36.0,0,0,0.61,0.21,0.48,-0.75,-0.06,0.56
4565482,401242999,0.0,91.0,0,0,-0.32,-1.23,-0.86,0.16,-1.93,-2.25
3532,401242999,0.0,91.0,0,0,0.05,-1.09,-0.76,-0.95,-2.8,-2.75
1614,401242999,42.0,42.0,0,0,0.36,0.24,-0.18,-0.11,-0.05,0.31
9877,401242999,17.0,17.0,0,1,-0.21,0.34,1.16,0.02,1.51,1.31
10140,401242999,2.0,2.0,1,0,1.6,-0.18,0.14,1.24,1.21,2.81
4479,401242999,65.0,65.0,0,0,-0.37,0.06,-1.18,0.04,-1.08,-1.44
686,401242999,42.0,42.0,0,0,0.49,0.24,-0.16,-0.26,-0.18,0.31
16,401242998,0.0,91.0,0,0,-0.59,0.38,0.42,-2.04,-1.25,-1.83
1748,401242998,0.0,91.0,0,0,-2.86,-3.71,-3.53,-2.14,-9.38,-12.24
5548,401242998,18.0,18.0,0,1,1.36,0.55,-0.29,0.26,0.52,1.88
4989,401242998,0.0,91.0,0,0,-0.66,-0.07,-1.26,-1.25,-2.58,-3.24
3832,401242998,37.0,37.0,0,0,-0.11,0.35,-0.49,-0.34,-0.48,-0.59
4683804,401242998,0.0,91.0,0,0,0.23,-2.53,-0.73,0.79,-2.47,-2.24
10372,401242998,0.0,91.0,0,0,-1.09,-0.48,-1.69,1.43,-0.74,-1.83
388,401242998,10.0,10.0,1,0,1.03,0.75,0.4,-0.1,1.05,2.08
5285,401242998,75.0,75.0,0,0,-2.84,0.89,-0.12,-0.05,0.72,-2.12
1626,401242998,42.0,42.0,0,0,-0.6,-0.4,1.2,0.54,1.34,0.75
774,401242998,42.0,42.0,0,0,1.18,1.01,-1.17,-0.14,-0.3,0.88
9584,401242998,42.0,42.0,0,0,1.13,0.24,-2.67,1.05,-1.38,-0.25
4780,401242998,18.0,18.0,0,1,2.0,-0.52,-0.23,0.3,-0.45,1.55
1651,401242998,0.0,91.0,0,0,-0.78,-0.64,-0.07,-1.34,-2.05,-2.83
6011,401242998,0.0,91.0,0,0,-1.87,-0.36,-1.22,0.21,-1.37,-3.24
6798,401242998,0.0,91.0,0,0,0.9,-0.96,0.25,0.97,0.26,1.17
1222,401242998,32.0,32.0,0,0,1.68,0.16,-0.11,-0.52,-0.47,1.22
3599,401242998,0.0,91.0,0,0,1.37,-0.42,1.01,0.21,0.8,2.17
10134,401242998,0.0,91.0,0,0,-0.29,0.47,0.89,-0.3,1.06,0.76
780,401242998,0.0,91.0,0,0,-1.12,0.01,-1.57,0.44,-1.12,-2.24
4628,401242998,0.0,91.0,0,0,-2.08,-0.67,1.7,0.81,1.84,-0.24
11098,401242998,0.0,91.0,0,0,-4.72,-2.74,1.47,1.75,0.48,-4.24
9126,401242998,37.0,37.0,0,0,-0.27,-0.05,0.5,1.04,1.49,1.22
10863,401242998,32.0,32.0,0,0,-1.74,0.29,2.21,1.0,3.49,1.75
5704,401242998,0.0,91.0,0,0,0.01,0.37,1.64,-1.85,0.15,0.17
208,401242998,0.0,91.0,0,0,-4.19,-0.5,-2.01,-0.13,-2.64,-6.83
5532,401242998,29.0,29.0,0,1,0.95,1.01,-0.48,-0.61,-0.07,0.88
1121,401242998,48.0,48.0,0,0,-0.67,0.01,0.92,0.62,1.56,0.88
1097,401242998,18.0,18.0,0,1,1.06,0.75,0.32,0.43,1.49,2.55
8975,401242998,60.0,60.0,0,0,0.3,-0.32,-1.31,0.21,-1.42,-1.12
9131,401242998,0.0,91.0,0,0,-2.72,0.94,-1.37,-1.08,-1.52,-4.24
4645,401242998,18.0,18.0,0,1,0.91,-0.15,0.19,0.6,0.64,1.55
1264,401242998,0.0,91.0,0,0,-1.62,-1.4,-3.45,-0.36,-5.21,-6.83
4425906,401242998,0.0,91.0,0,0,-0.74,0.66,2.65,0.2,3.5,2.76
5167,401242998,53.0,53.0,0,0,-0.61,0.08,0.87,0.08,1.02,0.41
11456,401242998,37.0,37.0,0,0,1.75,-0.1,0.0,-0.44,-0.54,1.22
928,401242998,0.0,91.0,0,0,-1.26,0.48,0.17,-1.63,-0.98,-2.24
3950,401242998,65.0,65.0,0,0,-1.27,0.18,-1.14,0.45,-0.51,-1.78
10054,401242998,73.0,73.0,0,0,-1.45,-0.18,-0.78,0.16,-0.8,-2.25
11448,401242998,0.0,91.0,0,0,-2.05,0.54,1.46,0.22,2.21,0.17
5882,401242998,0.0,91.0,0,0,-1.06,-2.19,0.34,0.07,-1.77,-2.83
9364,401242998,0.0,91.0,0,0,-1.7,1.16,0.09,-0.38,0.86,-0.83
1483,401242998,10.0,10.0,1,0,-0.1,0.91,1.37,0.7,2.98,2.88
5462,401242998,79.0,79.0,0,0,-3.04,0.1,-0.48,0.5,0.12,-2.92
3550,401242998,48.0,48.0,0,0,0.22,0.67,-0.02,-1.46,-0.81,-0.59
5408,401242998,0.0,91.0,0,0,-1.77,-3.25,-0.72,-0.09,-4.07,-5.83
4844,401242998,65.0,65.0,0,0,-0.54,-0.47,0.29,-0.4,-0.57,-1.12
11387,401242998,0.0,91.0,0,0,-0.47,1.05,2.32,0.86,4.23,3.76
957,401242998,0.0,91.0,0,0,0.13,-1.89,-1.43,0.36,-2.96,-2.83
5860,401242998,53.0,53.0,0,0,-0.19,0.33,-0.46,-0.46,-0.59,-0.78
5573,401242998,2.0,2.0,1,0,-0.29,1.02,1.06,1.1,3.17,2.88
6991,401242998,0.0,91.0,0,0,-3.39,-1.79,0.19,0.15,-1.44,-4.83
5902,401242998,18.0,18.0,0,1,0.97,0.0,1.36,-0.26,1.11,2.08
6196,401242998,0.0,91.0,0,0,-3.37,0.45,-1.12,-0.79,-1.46,-4.83
1680,401242998,0.0,91.0,0,0,-1.27,-1.07,-1.33,0.84,-1.56,-2.83
110,401242998,77.0,77.0,0,0,-2.09,0.24,-0.68,-0.59,-1.03,-3.12
5025,401242998,0.0,91.0,0,0,-0.11,-0.19,-2.02,-1.92,-4.13,-4.24
1067,401242998,0.0,91.0,0,0,-0.85,0.26,-0.51,-0.73,-0.98,-1.83
5797,401242998,65.0,65.0,0,0,-0.53,0.3,-0.22,0.33,0.42,-0.12
6894,401242998,0.0,91.0,0,0,-0.92,-2.44,-0.91,1.03,-2.32,-3.24
3317,401242998,29.0,29.0,0,1,-0.06,1.05,0.08,1.0,2.14,2.08
1676,401242998,0.0,91.0,0,0,-3.95,-0.23,-0.23,-1.42,-1.88,-5.83
10505,401242998,18.0,18.0,0,1,2.97,-0.1,-1.41,0.63,-0.88,2.08
2883,401242998,18.0,18.0,0,1,1.95,0.5,0.46,-1.36,-0.4,1.55
9780,401242998,7.0,7.0,1,0,0.26,-0.08,0.94,0.76,1.62,1.88
710,401242998,0.0,91.0,0,0,-2.36,-1.83,-2.64,-1.41,-5.88,-8.24
10166,401242998,0.0,91.0,0,0,1.78,0.05,-1.93,-0.72,-2.61,-0.83
5467,401242998,0.0,91.0,0,0,-0.27,0.41,0.26,-0.64,0.03,-0.24
10583,401242998,37.0,37.0,0,0,1.44,0.13,0.49,-0.31,0.31,1.75
1030,401242998,0.0,91.0,0,0,-0.14,-0.14,-1.65,-0.3,-2.09,-2.24
446,401242998,0.0,91.0,0,0,1.36,0.55,0.2,-0.34,0.4,1.76
77,401242998,69.0,69.0,0,0,1.13,-0.18,-0.87,-2.0,-3.05,-1.92
10363,401242998,0.0,91.0,0,0,0.71,-0.16,-0.2,-0.18,-0.54,0.17
6689,401242998,60.0,60.0,0,0,-0.07,-1.45,0.59,0.14,-0.71,-0.78
7083,401242998,0.0,91.0,0,0,0.26,-0.34,0.18,-0.94,-1.09,-0.83
8906,401242998,0.0,91.0,0,0,-2.71,-1.48,-0.07,0.42,-1.13,-3.83
860,401242998,77.0,77.0,0,0,-2.11,0.36,1.02,-1.19,0.19,-1.92
1778,401242998,18.0,18.0,0,1,-0.36,0.32,1.35,0.58,2.25,1.88
1077,401242998,37.0,37.0,0,0,0.36,-0.74,0.22,0.9,0.38,0.75
3793,401242998,0.0,91.0,0,0,-2.14,-2.44,-2.11,1.45,-3.1,-5.24
4351896,401242998,0.0,91.0,0,0,1.96,-2.61,-1.07,1.48,-2.19,-0.24
676,401242998,42.0,42.0,0,0,-0.1,-0.27,1.63,-0.05,1.31,1.22
5962,401242998,7.0,7.0,1,0,0.89,-0.9,1.91,0.19,1.19,2.08
1059,401242998,10.0,10.0,1,0,-1.0,0.21,1.14,1.4,2.74,1.75
1293,401242998,29.0,29.0,0,1,2.33,-0.41,-0.59,0.55,-0.45,1.88
6648,401242998,0.0,91.0,0,0,-0.43,-0.69,-1.64,-2.08,-4.4,-4.83
1411,401242998,0.0,91.0,0,0,-0.12,1.47,-3.76,-0.43,-2.72,-2.83
10065,401242998,0.0,91.0,0,0,1.32,-0.44,1.94,-0.06,1.44,2.76
4859,401242998,0.0,91.0,0,0,-3.2,-0.91,-2.41,0.68,-2.63,-5.83
8973,401242998,18.0,18.0,0,1,-0.63,1.1,1.49,-0.75,1.84,1.22
6931,401242998,0.0,91.0,0,0,0.21,1.62,-0.83,-0.24,0.56,0.76
1367,401242998,48.0,48.0,0,0,0.69,-0.26,0.36,0.42,0.52,1.22
8974,401242998,53.0,53.0,0,0,0.71,-0.44,1.34,-1.53,-0.62,0.08
2571,401242998,0.0,91.0,0,0,1.73,1.72,-1.78,-0.9,-0.97,0.76
3351,401242998,18.0,18.0,0,1,1.45,-0.32,0.94,-0.19,0.43,1.88
9530,401242998,0.0,91.0,0,0,-3.09,1.39,-0.84,1.71,2.25,-0.83
6954,401242998,48.0,48.0,0,0,-1.6,0.42,2.22,-0.28,2.35,0.75
6151,401242998,0.0,91.0,0,0,1.99,-0.46,-5.0,-0.36,-5.82,-3.83
4412121,401242998,0.0,91.0,0,0,0.19,-1.02,-1.96,-2.04,-5.02,-4.83
6677,401242998,0.0,91.0,0,0,-1.44,-0.16,0.98,0.79,1.61,0.17
1042,401242998,0.0,91.0,0,0,0.74,-0.52,-1.13,-0.32,-1.98,-1.24
5692,401242998,10.0,10.0,1,0,1.37,0.36,1.15,0.01,1.51,2.88
308,401242998,53.0,53.0,0,0,0.77,-0.2,0.78,-0.6,-0.02,0.75
707,401242998,69.0,69.0,0,0,1.22,-0.18,-1.13,-1.02,-2.34,-1.12
5579,401242998,1.0,1.0,1,0,1.49,1.31,0.25,0.38,1.93,3.41
6825,401242998,0.0,91.0,0,0,-0.39,0.48,0.3,0.37,1.15,0.76
1548,401242998,0.0,91.0,0,0,-2.69,-1.08,-1.31,1.24,-1.15,-3.83
3683,401242998,0.0,91.0,0,0,2.95,-0.93,-1.61,0.35,-2.18,0.76
3702,401242998,53.0,53.0,0,0,-1.23,0.16,0.48,1.01,1.65,0.41
3948,401242998,53.0,53.0,0,0,-0.15,0.93,-0.54,-1.15,-0.77,-0.92
4483,401242998,0.0,91.0,0,0,1.85,-0.98,0.56,-0.67,-1.09,0.76
3470,401242998,16.0,16.0,0,1,0.12,0.51,0.69,1.23,2.43,2.55
809,401242998,0.0,91.0,0,0,-0.66,-0.47,2.06,-0.16,1.42,0.76
1733,401242998,0.0,91.0,0,0,-2.49,-1.5,0.18,-0.43,-1.74,-4.24
962,401242998,2.0,2.0,1,0,2.61,-0.57,0.8,0.38,0.61,3.22
377,401242998,10.0,10.0,1,0,1.34,0.45,-0.03,-0.22,0.21,1.55
9531,401242998,16.0,16.0,0,1,-0.41,0.51,0.77,-0.65,0.63,0.22
6090,401242998,53.0,53.0,0,0,-0.18,-1.04,0.89,0.08,-0.07,-0.25
5619,401242998,0.0,91.0,0,0,0.81,-0.71,-1.5,0.16,-2.05,-1.24
9804,401242998,60.0,60.0,0,0,-0.36,-0.24,0.1,-0.29,-0.42,-0.78
4591,401242998,0.0,91.0,0,0,0.37,1.29,0.84,-0.74,1.39,1.76
9938,401242998,18.0,18.0,0,1,0.09,0.8,-0.75,0.95,1.0,1.08
9564,401242998,0.0,91.0,0,0,-0.53,-2.79,-0.83,-0.09,-3.71,-4.24
1210,401242998,0.0,91.0,0,0,0.99,0.64,-1.89,-0.57,-1.82,-0.83
11382,401242998,32.0,32.0,0,0,0.92,-0.37,0.36,0.5,0.49,1.41
7081,401242998,0.0,91.0,0,0,-1.85,0.32,0.94,-0.64,0.62,-1.24
9076,401242998,0.0,91.0,0,0,1.32,0.45,0.29,0.1,0.85,2.17
4267,401242998,0.0,91.0,0,0,0.46,1.4,-2.65,-0.45,-1.7,-1.24
6001,401242998,0.0,91.0,0,0,-2.88,0.47,-2.58,0.16,-1.95,-4.83
7001,401242998,10.0,10.0,1,0,-0.4,-0.5,2.23,0.89,2.62,2.22
9478,401242998,0.0,91.0,0,0,-4.14,0.06,1.41,-1.57,-0.1,-4.24
3378,401242998,0.0,91.0,0,0,-1.47,-0.35,0.95,0.63,1.23,-0.24
8961,401242998,32.0,32.0,0,0,1.26,0.36,-0.91,0.7,0.16,1.41
412,401242998,60.0,60.0,0,0,0.78,0.27,-1.47,-0.03,-1.23,-0.45
9569,401242998,0.0,91.0,0,0,-0.65,-0.23,1.49,-0.43,0.82,0.17
2230,401242998,2.0,2.0,1,0,0.36,0.81,1.01,0.03,1.85,2.22
9513,401242998,48.0,48.0,0,0,-0.84,0.02,-0.07,0.3,0.25,-0.59
6086,401242998,0.0,91.0,0,0,0.68,-2.71,-0.8,-0.41,-3.91,-3.24
6987,401242998,69.0,91.0,0,0,0.16,0.4,-0.88,-0.13,-0.61,-0.45
5868,401242998,42.0,42.0,0,0,-0.25,0.28,-0.14,0.53,0.67,0.41
9002,401242998,75.0,75.0,0,0,-2.44,-0.39,-0.58,-0.04,-1.01,-3.45
3970,401242998,72.0,72.0,0,0,0.63,-1.08,-0.19,-0.14,-1.41,-0.78
11447,401242998,0.0,91.0,0,0,0.67,-1.68,-2.94,0.12,-4.5,-3.83
1157,401242998,73.0,73.0,0,0,-1.12,0.0,-0.02,-1.1,-1.13,-2.25
4364873,401242998,2.0,2.0,1,0,1.35,-0.04,1.79,0.65,2.39,3.75
4408315,401242998,0.0,91.0,0,0,-1.51,0.06,-4.23,-0.56,-4.73,-6.24
11119,401242998,32.0,32.0,0,0,0.54,-0.03,-0.76,1.0,0.21,0.75
4565482,401242998,42.0,42.0,0,0,2.38,-0.65,-1.64,-0.01,-2.3,0.08
9877,401242998,7.0,7.0,1,0,0.99,0.89,0.76,0.11,1.76,2.75
10140,401242998,2.0,2.0,1,0,1.69,0.12,1.56,0.38,2.06,3.75
4479,401242998,60.0,60.0,0,0,0.28,1.11,-0.37,-0.95,-0.2,0.08
9261,401243401,5.0,5.0,1,0,-0.03,-0.3,1.18,0.54,1.43,1.39
16,401243401,0.0,91.0,0,0,-3.14,-0.72,0.07,-0.22,-0.86,-4.0
4419142,401243401,0.0,91.0,0,0,-2.17,-0.5,1.69,0.03,1.23,-0.95
9517,401243401,32.0,32.0,0,0,1.38,-0.15,0.19,-0.03,0.01,1.39
5548,401243401,32.0,32.0,0,0,0.98,0.56,-0.46,-1.02,-0.92,0.06
4989,401243401,0.0,91.0,0,0,0.64,0.84,1.08,0.5,2.41,3.05
4682,401243401,64.0,64.0,0,0,-1.19,-0.11,-0.89,0.25,-0.75,-1.94
6015,401243401,69.0,69.0,0,0,0.06,-0.03,-2.59,0.28,-2.33,-2.27
